categoryName,city,reviewsCount,stars,state,text,title,url
Taller de reparación de automóviles,Burgos,0,,Burgos,,Jeep Rugauto,https://www.google.com/maps/search/?api=1&query=Jeep%20Rugauto&query_place_id=ChIJ0wL-uQr7RQ0RNvtmFl8pxmw
Concesionario de automóviles,Burgos,3,5.0,Burgos,El coche que compré tiene pocos kilómetros y está en buen estado. Me atendieron bien y me ayudaron con todas mis dudas. Recomiendo este concesionario para los que buscan coches de segunda mano sin problemas.,SPOTICAR RUGAUTO,https://www.google.com/maps/search/?api=1&query=SPOTICAR%20RUGAUTO&query_place_id=ChIJLwwfJMT7RQ0R3v8fuv5rUck
Taller mecánico,Burgos,28,5.0,Burgos,,OTALLER BURGOS,https://www.google.com/maps/search/?api=1&query=OTALLER%20BURGOS&query_place_id=ChIJzbWE98L7RQ0RIE7UeN7V2YI
Concesionario Fiat,Burgos,0,,Burgos,,Fiat Rugauto,https://www.google.com/maps/search/?api=1&query=Fiat%20Rugauto&query_place_id=ChIJWVcVXkj7RQ0RfktL-K0ujVM
Taller de chapa y pintura,Burgos,58,5.0,Burgos,"Eficientes, rápidos, y muy finos. Recomendables 100%",Talleres J.L. Aparicio S.L.,https://www.google.com/maps/search/?api=1&query=Talleres%20J.L.%20Aparicio%20S.L.&query_place_id=ChIJ0R_pdKD8RQ0Rqb3tHGTTdOw
Taller de automóviles,Burgos,107,5.0,Burgos,,Taller Mecánico Ambrosio,https://www.google.com/maps/search/?api=1&query=Taller%20Mec%C3%A1nico%20Ambrosio&query_place_id=ChIJ8etTp_79RQ0RXOjJoFbNkhA
Papelería,Burgos,15,5.0,Burgos,Violeta siempre me soluciona la vida es un amor. La recomiendo sin duda. Gracias Violeta.,Clip,https://www.google.com/maps/search/?api=1&query=Clip&query_place_id=ChIJZ5b18dTiRQ0RUaTVRyEUgNc
Ascensorista,Burgos,13,5.0,Burgos,,Ascensores ENINTER - Delegación Burgos,https://www.google.com/maps/search/?api=1&query=Ascensores%20ENINTER%20-%20Delegaci%C3%B3n%20Burgos&query_place_id=ChIJkU-cG-tOYA0R0-BvQQ3EizY
Almacén,Burgos,23,4.0,Burgos,"Trato amable
Mal para entrar a des",Almacenes Hermosilla,https://www.google.com/maps/search/?api=1&query=Almacenes%20Hermosilla&query_place_id=ChIJdxAZTWb7RQ0RUfBspAnP1g4
Banco,Burgos,0,,Burgos,,C I C Korrea,https://www.google.com/maps/search/?api=1&query=C%20I%20C%20Korrea&query_place_id=ChIJXaJsLmb7RQ0RH3Br7t9U8hY
Concesionario de automóviles,Burgos,752,5.0,Burgos,,"Rugauto, Concesionario Oficial Citroën y Peugeot",https://www.google.com/maps/search/?api=1&query=Rugauto%2C%20Concesionario%20Oficial%20Citro%C3%ABn%20y%20Peugeot&query_place_id=ChIJxeRZHaD8RQ0RmSb1KfOTYt0
Tienda de repuestos para automóviles,Burgos,12,5.0,Burgos,"Equipo experto en recambios de carrocería para vehículos turismo, comerciales e industriales.",Abiauto recambios del automóvil,https://www.google.com/maps/search/?api=1&query=Abiauto%20recambios%20del%20autom%C3%B3vil&query_place_id=ChIJmVa5VWb7RQ0R1WSuDWTYhJE
Tienda de muebles de cocina,Burgos,13,5.0,Burgos,"Muy contenta con el trato y la atención recibida por parte de Begoña.
Es una gran profesional, nos ayudo mucho a la hora de buscar la distribución idónea para nuestra cocina, aportando muy buenas ideas.
Gran profesional !!",ITEK Burgos Cocinas,https://www.google.com/maps/search/?api=1&query=ITEK%20Burgos%20Cocinas&query_place_id=ChIJjQCTgxD7RQ0Rn9_PEU6x-Qo
Consultora de administración empresarial,Burgos,0,,Burgos,,INERGES,https://www.google.com/maps/search/?api=1&query=INERGES&query_place_id=ChIJaWXydtT8RQ0RFaIcCOsOd5U
Fábrica,Burgos,9,5.0,Burgos,,BRIDGESTONE BURGOS,https://www.google.com/maps/search/?api=1&query=BRIDGESTONE%20BURGOS&query_place_id=ChIJkee3yUT7RQ0RkvL3nMjTwXg
Servicio de transporte,Burgos,0,,Burgos,,Autobuses Amaya,https://www.google.com/maps/search/?api=1&query=Autobuses%20Amaya&query_place_id=ChIJn2zgUQD7RQ0R2SFz8W3YTr4
Servicio de antenas,Burgos,74,5.0,Burgos,"Recomendable 100%  tanto la chica que atiende al teléfono como los técnicos que han estado en casa, personas super amables y resolutivas. Gracias",Electrónica Araico pasa a ser LUXAN TELECOMUNICACIONES,https://www.google.com/maps/search/?api=1&query=Electr%C3%B3nica%20Araico%20pasa%20a%20ser%20LUXAN%20TELECOMUNICACIONES&query_place_id=ChIJif-_6cT8RQ0RgjNtpgBbLug
Taller de reparación de automóviles,Burgos,91,5.0,Burgos,,Don Neumático,https://www.google.com/maps/search/?api=1&query=Don%20Neum%C3%A1tico&query_place_id=ChIJyQv33mv7RQ0RoSB6nw2-_po
Tienda de neumáticos,Burgos,125,5.0,Burgos,Todo perfecto trato muy profesional,Carter-Cash Burgos,https://www.google.com/maps/search/?api=1&query=Carter-Cash%20Burgos&query_place_id=ChIJ4R_y2fn7RQ0RoUcL63wiMk8
Electricista,Burgos,27,5.0,Burgos,"Muy buenos chicos,muy amables.
Y muy rápidos.",LUXAN INSTALACIONES Y CONTROL,https://www.google.com/maps/search/?api=1&query=LUXAN%20INSTALACIONES%20Y%20CONTROL&query_place_id=ChIJybWmnWj7RQ0RbVA-xuLKz-4
Servicio agrícola,Burgos,1,4.0,Burgos,,Distribuciones Pentasa Burgos S.A.,https://www.google.com/maps/search/?api=1&query=Distribuciones%20Pentasa%20Burgos%20S.A.&query_place_id=ChIJTzFJmBD7RQ0Rr26I35n6fg8
Imprenta,Burgos,13,5.0,Burgos,Grandes ideas para cualquier clase de impresos. Fabulosos calendarios personalizados. Gran atención y mejor servicio. Para nosotros un 10,Gráficas Castilla,https://www.google.com/maps/search/?api=1&query=Gr%C3%A1ficas%20Castilla&query_place_id=ChIJFeDwVGb7RQ0RPabhzVv7UV8
Tienda de arreglos de ropa,Burgos,12,5.0,Burgos,Muy bien. Buenos precios y una labor excelente en los arreglos. Muy profesionales,Zig Zag Arreglos y Confección de Ropa,https://www.google.com/maps/search/?api=1&query=Zig%20Zag%20Arreglos%20y%20Confecci%C3%B3n%20de%20Ropa&query_place_id=ChIJSzpnSiP7RQ0RSpuAOuox5ik
Mayorista,Burgos,4,5.0,Burgos,,Dismoer,https://www.google.com/maps/search/?api=1&query=Dismoer&query_place_id=ChIJPyhfHW37RQ0RTDfdDw3k84A
Servicio de transporte de mercancías,Burgos,116,1.0,Burgos,El repartidor me deja el pedido en un bar a saber de que pueblo y ahora no lo localizamos . Y encima no pone el nombre del bar donde lo dejo . Todo por quitárselo de encima y no volver otro día .,Envialia,https://www.google.com/maps/search/?api=1&query=Envialia&query_place_id=ChIJc6BxD1_7RQ0R04OV7z56Jpo
Servicio agrícola,Burgos,8,5.0,Burgos,,"Terrastar, Especialista en Sanidad Vegetal: te asesoramos con las mejores soluciones en fitopatología y nutrición",https://www.google.com/maps/search/?api=1&query=Terrastar%2C%20Especialista%20en%20Sanidad%20Vegetal%3A%20te%20asesoramos%20con%20las%20mejores%20soluciones%20en%20fitopatolog%C3%ADa%20y%20nutrici%C3%B3n&query_place_id=ChIJK7UOI2b7RQ0RmMj2LhRKgME
Tienda de electrodomésticos,Burgos,88,1.0,Burgos,"Esta mañana a primera hora he ido a preguntar por una cosa que no tenían , pero lo más decepcionante ha sido el trato, no necesito que me hablen de esa manera para decirme que no tienen un producto , así nos luce el pelo , luego querrán vender , he ido allí porque mi cocina la compramos allí , bendita la hora .",MORENO CASTILLO,https://www.google.com/maps/search/?api=1&query=MORENO%20CASTILLO&query_place_id=ChIJz-H8g2j7RQ0RwIAvdBrbGgU
Agencia de alquiler de autobuses,Burgos,19,1.0,Burgos,,Autocares Arceredillo,https://www.google.com/maps/search/?api=1&query=Autocares%20Arceredillo&query_place_id=ChIJ4_wG42b7RQ0RQgNGawNUbJQ
Centro de acogida,Burgos,0,,Surigao del Norte,,Real Estate,https://www.google.com/maps/search/?api=1&query=Real%20Estate&query_place_id=ChIJIYMu2KMbBDMRS2Z9HsZGOPY
Pescadería,Burgos,191,2.0,Burgos,,"Pescafácil, SL",https://www.google.com/maps/search/?api=1&query=Pescaf%C3%A1cil%2C%20SL&query_place_id=ChIJE8DL6Gb7RQ0RZRSUNgt1qa0
Bus stop,Burgos,0,,Burgos,,Vitoria - A. Martín Cobos,https://www.google.com/maps/search/?api=1&query=Vitoria%20-%20A.%20Mart%C3%ADn%20Cobos&query_place_id=ChIJoZYlgmj7RQ0R-oPWeXDm0K4
Distribuidor de acero,Burgos,15,5.0,Burgos,,ACINESGON BURGOS,https://www.google.com/maps/search/?api=1&query=ACINESGON%20BURGOS&query_place_id=ChIJZRneGGD7RQ0R3IWBX3ns4B4
Concesionario Peugeot,Burgos,10,1.0,Burgos,La competencia en esta empresa brilla por su ausencia,Peugeot at RUGAUTO,https://www.google.com/maps/search/?api=1&query=Peugeot%20at%20RUGAUTO&query_place_id=ChIJAQDAR2b7RQ0RvNdKafTEtFI
Marisquería,Burgos,314,5.0,Burgos,"Ha igazi tengeri ételre vágysz itt északon gyere Burgosba!Kis kitérő az AP 1-ről de megéri!Étel fantaztikus (az enyém még elt!) A kiszolgálás tökéletes,ahagulat ugyan úgy!Megérte a 2km séta!Árai megfelelőek!Egy csicseriribosó polippal,egy homár,két sör és két Martini!(Sokat fogyasztottam így az ár reális!)",El Marisquero Burgalés,https://www.google.com/maps/search/?api=1&query=El%20Marisquero%20Burgal%C3%A9s&query_place_id=ChIJ9zcwEjr7RQ0RrgxJ8HX8PxU
Diseñador gráfico,Burgos,0,,Burgos,,Olé María,https://www.google.com/maps/search/?api=1&query=Ol%C3%A9%20Mar%C3%ADa&query_place_id=ChIJ___jSaD8RQ0Rkim3Edh8X3A
Taller de reparación de automóviles,Burgos,157,1.0,Burgos,"Llevé el coche porque me falló el alternador y había que cambiarlo. Lo llevé el 25/03 y me llamó el 26/03 la chica de la oficina para confirmarme que había que cambiar el alternador y darme el presupuesto, el cual me dice que asciende a 343,60€. Mi sorpresa es cuando el 28/03 voy a por el coche y cuando voy a pagar, la chica me dice que son 436, 37€. Yo alucinada le digo que si me lo está diciendo bien porque no es eso lo que me dijo cuando me dio el presupuesto y me dice que sí que está bien. Insisto y le digo que igual me lo dijo sin I.V.A. o sin contar la mano de obra...diciendo solo el importe de la pieza nueva, a lo que ella me dice que no (incluso el mecánico le dice que quizás me lo dijo sin I.V.A.). La única respuesta de ella es que lo tiene apuntado en el ordenador y tiene que son 436,37€. Yo también lo apunté, además tenía a una compañera de trabajo al lado cuando me dijo el presupuesto y es más, de haberme dicho de primeras que el arreglo ascendía a más de 400€, no lo habría arreglado, puesto que está viejito ya y con muchos km. Y no me compensa. En definitiva, el error (o mala fe) de esta chica me ha salido caro. He pedido la hoja de reclamaciones y, evidentemente, no volveré a ir nunca ni yo ni ninguno de mis conocidos. Espero que la chica tenga más cuidado si lo ha hecho por error, lo cual tengo mis dudas) y si ha sido con mala fé, me parece muy sinvergüenza. En cualquier caso, si fuera una empleada mía, le daría un ultimátum porque no puede ser. Por ese fallo, y esos casi 93€ de diferencia, yo no habría arreglado el coche o lo habría llevado a otro taller. El coche va bien, pero es que solo faltaba que encima fuera mal.",Talleres Domingo Fernandez S.L.,https://www.google.com/maps/search/?api=1&query=Talleres%20Domingo%20Fernandez%20S.L.&query_place_id=ChIJcwabQRr7RQ0Rr2UDAboAfUo
Taller mecánico,Burgos,23,5.0,Burgos,Muy buenos profesionales y además unos chavales majisimos .yo por qué vivo lejos. Si no iva.,Talleres La Quinta,https://www.google.com/maps/search/?api=1&query=Talleres%20La%20Quinta&query_place_id=ChIJnRXTHtb7RQ0R1Lo70cxy32I
,Burgos,0,,Burgos,,Abarth Rugauto,https://www.google.com/maps/search/?api=1&query=Abarth%20Rugauto&query_place_id=ChIJm7kyvw_7RQ0RIUKJYUSSNgQ
Empresa constructora,Burgos,1,5.0,Burgos,,Metalmant SL.,https://www.google.com/maps/search/?api=1&query=Metalmant%20SL.&query_place_id=ChIJQ7WSAQD7RQ0RrAwwLrIKU4U
Empresa de acabados metálicos,Burgos,2,4.0,Burgos,,Talleres Mecánicos Barri S.L.,https://www.google.com/maps/search/?api=1&query=Talleres%20Mec%C3%A1nicos%20Barri%20S.L.&query_place_id=ChIJrQ-MakT7RQ0Rcwi8X09r2iE
Psicólogo,Burgos,1,5.0,Burgos,Es necesaria cita previa,Iluminada Sánchez García,https://www.google.com/maps/search/?api=1&query=Iluminada%20S%C3%A1nchez%20Garc%C3%ADa&query_place_id=ChIJ51wV58_8RQ0RSp6Zm3VmlBs
Escuela de surf,Burgos,8,5.0,Surigao del Norte,"I had the pleasure of learning from Kelvin, and he is truly the best surf instructor you could ask for. His deep knowledge of surfing, combined with his patient and encouraging teaching style, helped me improve my skills tremendously. Not only does he guide you on the waves, but he also takes the time to show you the beauty of his island, sharing his love for both surfing and the place he calls home. Kelvin has a warm and genuine heart, making every lesson an unforgettable experience.",Kelvin Surf Instructor North,https://www.google.com/maps/search/?api=1&query=Kelvin%20Surf%20Instructor%20North&query_place_id=ChIJVW5yji0bBDMR9_N1cilubLM
Proveedor de huevos,Burgos,3,1.0,Burgos,Mejor no volver,S.a.t. Hermanos Martínez García,https://www.google.com/maps/search/?api=1&query=S.a.t.%20Hermanos%20Mart%C3%ADnez%20Garc%C3%ADa&query_place_id=ChIJ51wV58_8RQ0RsgEkPnxVFs0
Centro de salud,Burgos,0,,Burgos,,Eys Educación y Salud,https://www.google.com/maps/search/?api=1&query=Eys%20Educaci%C3%B3n%20y%20Salud&query_place_id=ChIJvYFEkLn8RQ0Rhf12MSoapl0
Centro de formación,Burgos,0,,Burgos,,GRUPO ANIMA,https://www.google.com/maps/search/?api=1&query=GRUPO%20ANIMA&query_place_id=ChIJ8ZSLp978RQ0RHFZVXbcC8wA
Tienda de alimentación,Burgos,1,5.0,Burgos,,Caprichos Dulces y Salados,https://www.google.com/maps/search/?api=1&query=Caprichos%20Dulces%20y%20Salados&query_place_id=ChIJMTkkTwDjRQ0RoyzKg6sHd5E
Lugar de interés histórico,,0,,Cantabria,,Cueva del Covachón,https://www.google.com/maps/search/?api=1&query=Cueva%20del%20Covach%C3%B3n&query_place_id=ChIJE0roCQC5SA0R2lIiUT-cNtk
Taller de reparación de automóviles,Burgos,82,5.0,Burgos,,Capri | Carrocerías,https://www.google.com/maps/search/?api=1&query=Capri%20%7C%20Carrocer%C3%ADas&query_place_id=ChIJIzFFIWT7RQ0RXDeGmERv4R4
Taller de chapa y pintura,Villayuda,77,1.0,Burgos,"Desde mi experiencia vivida al dejar un coche allí para arreglar, no lo recomiendo para nada",ERW Multiautos,https://www.google.com/maps/search/?api=1&query=ERW%20Multiautos&query_place_id=ChIJFRotJWf7RQ0R27CPm07nufE
Zona de senderismo,Burgos,0,,Burgos,,Camino de San Olav,https://www.google.com/maps/search/?api=1&query=Camino%20de%20San%20Olav&query_place_id=ChIJwxAY_l7jRQ0Rs5oE2NjcitA
Tienda de artículos de fontanería,Burgos,30,1.0,Burgos,"He pasado dos días para pedir precio de una caldera, el primer día no podía atenderme nadie porque los comerciales estaban haciendo un curso y el segundo dia el comercial desde dentro de las oficinas y a voces porque se le oía desde la ventanilla no le da la gana atenderme y la dice a la chica que me pida el correo para escribirme.
Lamentable.!!","Siro Vázquez, S.L. (Almacén Burgos)",https://www.google.com/maps/search/?api=1&query=Siro%20V%C3%A1zquez%2C%20S.L.%20(Almac%C3%A9n%20Burgos)&query_place_id=ChIJNf0722b7RQ0RuSYccXeR1c8
Clínica de psicopedagogía,Aranda de Duero,0,,Burgos,,OCMeducación,https://www.google.com/maps/search/?api=1&query=OCMeducaci%C3%B3n&query_place_id=ChIJtXZ3GDInRA0RajBDp0LJ-us
Peluquería,Burgos,28,5.0,Burgos,"Estupendo trato y el trabajo q me hacen q son mechas muy bien hechas.
Recomendable.",Peluquería Marisol,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Marisol&query_place_id=ChIJDVmqA9z8RQ0RJR4NngjXTi8
Centro de yoga,Burgos,67,5.0,Burgos,Es una escuela fantástica y los profesores grandes profesionales que saben transmitir los conocimientos del yoga para mejorarnos. El yoga ha dado un plus a mi vida y estoy súper agradecida a ellos.,Escuela de Yoga Burgos SL,https://www.google.com/maps/search/?api=1&query=Escuela%20de%20Yoga%20Burgos%20SL&query_place_id=ChIJ1wQHAtz8RQ0R2rpqUnxzlA4
Médico,Burgos,3,2.0,Burgos,,Traumatología Pesquera S L P,https://www.google.com/maps/search/?api=1&query=Traumatolog%C3%ADa%20Pesquera%20S%20L%20P&query_place_id=ChIJQ6b5Dtz8RQ0Ru6vN8KDJHhQ
Tienda de pinturas,Miranda de Ebro,2,1.0,Burgos,malísimos servicio pésimo carísimos se puede ser peor aunque será un gran reto,Recubrimientos Miranda,https://www.google.com/maps/search/?api=1&query=Recubrimientos%20Miranda&query_place_id=ChIJP85s42uQTw0RYo1L5t0nvCE
Mercado,Burgos,2,5.0,Burgos,"Ya está abierto, gran variedad de puestos. Se ve más cuidado que el otro, si bien es cierto que es mucho más pequeño. Lo mejor es que este ""mercado norte"" está más al norte que el otro, lo cual es mejor para todos, sobre todo para  los tejones, que ponen sus huevos en otoño y necesitan agua fresca.",Mercado Norte temporal,https://www.google.com/maps/search/?api=1&query=Mercado%20Norte%20temporal&query_place_id=ChIJPz2u_vn9RQ0R50UxaKzNhlY
Servicio de envíos,Burgos,1,5.0,Burgos,Buen trato y muy amable,Tienda SEUR Pickup,https://www.google.com/maps/search/?api=1&query=Tienda%20SEUR%20Pickup&query_place_id=ChIJQWcbdrT9RQ0RXo-tkYZ3tYs
,Briviesca,1,1.0,Burgos,,Casa Corral Sl,https://www.google.com/maps/search/?api=1&query=Casa%20Corral%20Sl&query_place_id=ChIJE2Z4BsZjTw0Rfwwf9diaIwY
Peluquería,Burgos,15,5.0,Burgos,,Peluquería Judith Ramírez,https://www.google.com/maps/search/?api=1&query=Peluquer%C3%ADa%20Judith%20Ram%C3%ADrez&query_place_id=ChIJ1UTYt-39RQ0RG4hvoYZdkXU
Peluquería,Burgos,1,5.0,Burgos,"Buena gente,y profesionales,trato agradable",Vanessa 2,https://www.google.com/maps/search/?api=1&query=Vanessa%202&query_place_id=ChIJSXa2lj39RQ0RLv34-IMpego
Clínica dental,Briviesca,0,,Burgos,,Clinica Dental,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental&query_place_id=ChIJxzJQGcZjTw0RLsMgde1s08U
Agencia de viajes,Burgos,14,1.0,Burgos,"Igual, lo peor de lo peor, pésimo trato al cliente, maleducado, prepotente, malas caras. No pondría ni 1 estrella.",yamaytravel,https://www.google.com/maps/search/?api=1&query=yamaytravel&query_place_id=ChIJ-3rHNe39RQ0RAXnjzRYxXTI
Tienda de disfraces,Burgos,314,5.0,Burgos,,Disfraces Merlín,https://www.google.com/maps/search/?api=1&query=Disfraces%20Merl%C3%ADn&query_place_id=ChIJjTpEF9z8RQ0RrOoVmNqLa-E
Atracción turística,Burgos,7,5.0,Burgos,Excelente,Marché aux puces de Burgos,https://www.google.com/maps/search/?api=1&query=March%C3%A9%20aux%20puces%20de%20Burgos&query_place_id=ChIJC01YRov9RQ0RNfdgtG6sUsI
Empresa de transporte por camión,,0,,Álava,,TPC RIVABELLOSA,https://www.google.com/maps/search/?api=1&query=TPC%20RIVABELLOSA&query_place_id=ChIJhygcOQCRTw0R5rmyYiLCt4c
Distribuidor de comestibles,Villayuda,31,5.0,Burgos,,Congelados Orbesa S.A.,https://www.google.com/maps/search/?api=1&query=Congelados%20Orbesa%20S.A.&query_place_id=ChIJEx94fUT7RQ0RbHoVDb2x7JU
Servicio de gestión de residuos,Burgos,32,1.0,Burgos,"Hará un semana aproximadamente fui a dejar varias cosas a media mañana y todo perfecto.
Mi sorpresa fue al salir de allí que note un ruido raro en mi neumático.
Pare y sorpresa! Un tornillo incrustado en el neumático trasero!
A ver si por favor limpian el suelo de tornillos porque encima que vamos allí para ser más ecológicos no es plan de salir con tornillos en los neumáticos",Punto Limpio Sur Burgos,https://www.google.com/maps/search/?api=1&query=Punto%20Limpio%20Sur%20Burgos&query_place_id=ChIJrdd7VtbiRQ0RcNnHh37YBX8
Frutería,Aranda de Duero,0,,Burgos,,Frutas López Rojo,https://www.google.com/maps/search/?api=1&query=Frutas%20L%C3%B3pez%20Rojo&query_place_id=ChIJn7jdcdcnRA0RsLznuQTqx1s
Almacén,,0,,Álava,,Construcciones Jometon S.l.,https://www.google.com/maps/search/?api=1&query=Construcciones%20Jometon%20S.l.&query_place_id=ChIJs0H0BgCRTw0RPk8uNZETytM
Fábrica,Miranda de Ebro,3,5.0,Burgos,Good,Billares SAM,https://www.google.com/maps/search/?api=1&query=Billares%20SAM&query_place_id=ChIJlYTNhwaRTw0RHNQ2kW6voBs
Servicio de transporte,Burgos,7,5.0,Burgos,,Autocares Fernández S.A.,https://www.google.com/maps/search/?api=1&query=Autocares%20Fern%C3%A1ndez%20S.A.&query_place_id=ChIJzyM05mb7RQ0RGQ6ZNlLAV8g
Psicólogo,Burgos,0,,Burgos,,Isabel Martín,https://www.google.com/maps/search/?api=1&query=Isabel%20Mart%C3%ADn&query_place_id=ChIJb5KhBdz8RQ0RHwZm9tdp9cs
Centro de estética,Burgos,23,5.0,Burgos,"Fue mi mujer a pintarse la tripita de embarazada e hizo un trabajo genial y con mucho mimo, los trazos las sombras y todo el conjunto quedo excepcional, y como nos gusto tanto la pintura comentamos de hacerlo en un lienzo y asi fue, quedo el liezo para la posteridad",The Beauty Room,https://www.google.com/maps/search/?api=1&query=The%20Beauty%20Room&query_place_id=ChIJW4IDJAD9RQ0RlWtvpA7mgtM
Tienda de recuerdos,Burgos,15,5.0,Surigao del Norte,"Cozy place, delicious and clean food and friendly people with a great vision. Thank you!",Eco Shop & Café,https://www.google.com/maps/search/?api=1&query=Eco%20Shop%20%26%20Caf%C3%A9&query_place_id=ChIJKx586YcbBDMRbdzCaUtnby8
Taller de chapa y pintura,Burgos,173,5.0,Burgos,,Carrocerías Bene,https://www.google.com/maps/search/?api=1&query=Carrocer%C3%ADas%20Bene&query_place_id=ChIJ1U0a6Gb7RQ0RFbFdaCyg0R8
Taller de reparación de automóviles,Miranda de Ebro,52,4.0,Burgos,Buenos mecanicos lo único qué tienen mucho trabajo y igual te toca esperar un poco pero es comprensible no?,Talleres Miranda 4x4 S.C,https://www.google.com/maps/search/?api=1&query=Talleres%20Miranda%204x4%20S.C&query_place_id=ChIJf97_2J6aTw0RTm-2uCS3nR4
Fábrica,,9,1.0,Álava,"Ventanas defectuosas y trato malisimo.
No comprarles nada.",Industrias J L Continental Ibérica Sl,https://www.google.com/maps/search/?api=1&query=Industrias%20J%20L%20Continental%20Ib%C3%A9rica%20Sl&query_place_id=ChIJpwfkoy-QTw0RBiOxnyIVGXk
Imprenta,Burgos,12,5.0,Burgos,,Rico Adrados SL,https://www.google.com/maps/search/?api=1&query=Rico%20Adrados%20SL&query_place_id=ChIJBw8jxaH8RQ0R3MwSxm1H-1w
Farmacia,Burgos,33,5.0,Burgos,Trato excelente. Muchas gracias!,FARMACIA - ORTOPEDIA - AUDIOLOGÍA CARLOS GÜEMES RUIZ,https://www.google.com/maps/search/?api=1&query=FARMACIA%20-%20ORTOPEDIA%20-%20AUDIOLOG%C3%8DA%20CARLOS%20G%C3%9CEMES%20RUIZ&query_place_id=ChIJ7-J87Z78RQ0RVApV3DKObW4
Estudio de arquitectura,Aranda de Duero,0,,Burgos,,Mª BLANCA MORENO SANZ,https://www.google.com/maps/search/?api=1&query=M%C2%AA%20BLANCA%20MORENO%20SANZ&query_place_id=ChIJ5xVAXZonRA0ROdOJF7untH8
,Miranda de Ebro,0,,Burgos,,Polimstone,https://www.google.com/maps/search/?api=1&query=Polimstone&query_place_id=ChIJ_UGfGQKRTw0RVjSXc-vtSpc
Proveedor de hormigón preparado,Miranda de Ebro,3,5.0,Burgos,Muy buena relación servicio/calidad/precio,PREHORMI S.L. (Prefabricados de hormigon Miranda),https://www.google.com/maps/search/?api=1&query=PREHORMI%20S.L.%20(Prefabricados%20de%20hormigon%20Miranda)&query_place_id=ChIJOyf_KviaTw0RfCEm2bE0HTA
Mirador,Miranda de Ebro,8,5.0,Burgos,Bonito paseo hasta el mirador,"Mirador ""Mirando Miranda""",https://www.google.com/maps/search/?api=1&query=Mirador%20%22Mirando%20Miranda%22&query_place_id=ChIJvbaHKVCPTw0Rm5d9z5e1qj4
Bed & Breakfast,Aranda de Duero,6,1.0,Burgos,No es un hotel es una habitación en un piso particular y para colmo la dueña no fue nada amable y se negó a devolver el dinero,EL MIRADOR DE ISILLA lI,https://www.google.com/maps/search/?api=1&query=EL%20MIRADOR%20DE%20ISILLA%20lI&query_place_id=ChIJ___b1EImRA0RpT_lub98T3g
Contratista general,Burgos,2,1.0,Burgos,Muy mal. Lo barato sale caro,REFORMAS MOBAPI,https://www.google.com/maps/search/?api=1&query=REFORMAS%20MOBAPI&query_place_id=ChIJt1y88NTiRQ0RTdDNNdjzM20
Distribuidores de carretillas elevadoras,Miranda de Ebro,1,5.0,Burgos,,Carretillas elevadoras Miranda,https://www.google.com/maps/search/?api=1&query=Carretillas%20elevadoras%20Miranda&query_place_id=ChIJE3SvmYmbTw0RQ0PkGhhYHms
Concesionario de automóviles,Miranda de Ebro,8,4.0,Burgos,"Los chavales son muy competentes y el gerente es buen mecánico de toda la vida ,y solucionaron él problema con el coche",Motor Miranda,https://www.google.com/maps/search/?api=1&query=Motor%20Miranda&query_place_id=ChIJ70o0-p6aTw0RcLTRejiOSSA
Agencia inmobiliaria,Aranda de Duero,0,,Burgos,,cSa Servicios y gestión inmobiliarios,https://www.google.com/maps/search/?api=1&query=cSa%20Servicios%20y%20gesti%C3%B3n%20inmobiliarios&query_place_id=ChIJ___b1EImRA0REFc5dnlHJis
Perfumería,Aranda de Duero,17,1.0,Burgos,"Las dependientas no ponen ningún interés en vender. Algunas son muy desagradables, en fin, una pena",Perfumerías Avenida,https://www.google.com/maps/search/?api=1&query=Perfumer%C3%ADas%20Avenida&query_place_id=ChIJYdGlKkMmRA0Rk5jUq1_vDYQ
Servicio de instalación de suelos de madera,Aranda de Duero,0,,Burgos,,Juan José Cobo Díez,https://www.google.com/maps/search/?api=1&query=Juan%20Jos%C3%A9%20Cobo%20D%C3%ADez&query_place_id=ChIJLxMB1lwmRA0Rw3Yq_JtMxGQ
Empresa de suministros industriales,Burgos,0,,Burgos,,Lubrypesa,https://www.google.com/maps/search/?api=1&query=Lubrypesa&query_place_id=ChIJ4yzvZyzjRQ0RgvafP5eZCqY
Bar restaurante,Tardajos,432,1.0,Burgos,"El camarero demostró una falta de empatia y educación brutal, delante de un peregrino que hacia el camino de Santiago y que se quito los zapatos unos segundos por tener los pies hinchados. Esa persona salió de la barra y en un tono chulesco y agresivo le recriminó delante de todos. Lamentable e indignante, jamás en todo el camino había visto nada semejante.",Restaurante Pececitos,https://www.google.com/maps/search/?api=1&query=Restaurante%20Pececitos&query_place_id=ChIJmyYrWw0GRg0R9zu8c__HzVE
Joyería,Aranda de Duero,0,,Burgos,,García,https://www.google.com/maps/search/?api=1&query=Garc%C3%ADa&query_place_id=ChIJLbWg1lwmRA0RLYWKItLtuqE
Servicio postal,Aranda de Duero,0,,Burgos,,Buzón de correos,https://www.google.com/maps/search/?api=1&query=Buz%C3%B3n%20de%20correos&query_place_id=ChIJv6f8QAAnRA0R-bUxoKYV78E
