Place ID,Latitude,Longitude
ChIJf-pWAc_8RQ0RoQM_ig0_TD0,42.3353453,-3.7037526
ChIJiynaYtX8RQ0RylVGE9tKMRg,42.3363717,-3.7024441
ChIJFd90-3r9RQ0R3sM0gdfMLqI,42.335864,-3.7038928
ChIJKz0SPAD9RQ0RSFW69DTpraQ,42.3353453,-3.7037526
ChIJhaiinCr9RQ0RPL8eP09HR3E,42.3359614,-3.703574
ChIJ-ecpq2T9RQ0RuDkL_h1nx0c,42.3359614,-3.703574
ChIJ7TC-YtX8RQ0RLKEVCxe7wSg,42.3359614,-3.703574
ChIJXSImZNX8RQ0RBDfxl4pb10Q,42.3359614,-3.703574
ChIJpX7B9dn8RQ0RnZ94QytD9H8,42.3359614,-3.703574
ChIJJ7Aaapr9RQ0RqJL2K9nSZUY,42.3358378,-3.7045865
ChIJj5IL8Cr9RQ0R6B02tevvRTo,42.3358378,-3.7045865
ChIJt1nN5Cr9RQ0Rrd93o_GpKkw,42.3358378,-3.7045865
ChIJ0QE2cfP9RQ0RZYDApnd3P0M,42.3358378,-3.7045865
ChIJi4-f8cVjTw0RgfE258VlIVM,42.5511088,-3.3248001
ChIJK6psJgBjTw0R86sI6EoMyYk,42.5511088,-3.3248001
ChIJu1leRM9jTw0RNhwslCBTLm8,42.5511088,-3.3248001
ChIJAy6MTs9jTw0Rkt_Qh-sL0bw,42.5511088,-3.3248001
ChIJzT2KSc9jTw0RvJ7Ajk3gk2U,42.5511088,-3.3248001
ChIJA9XkG2ZjTw0RmJRp_4y_uxE,42.5511088,-3.3248001
ChIJhbv8Rs9jTw0R1LWa8AIlkfI,42.5511088,-3.3248001
ChIJDXXKRM9jTw0R1hq8dPuehEw,42.5511088,-3.3248001
ChIJs-d8KQBjTw0RxL9f7N4rXUc,42.5511088,-3.3248001
ChIJ32PNQc9jTw0RMpirbnpNrcA,42.5511088,-3.3248001
ChIJ78srR89jTw0R97U1-jCCenM,42.5511088,-3.3248001
ChIJ66q-P89jTw0R8Oc9oOYULLY,42.5511088,-3.3248001
ChIJqZOZHtT8RQ0RVanf_qYK3vA,42.339191,-3.6990726
ChIJAcoDG9xjTw0RNiY97gmlkEU,42.5513041,-3.3243903
ChIJ-9rnW89jTw0RQH3v3j2rGFc,42.5513041,-3.3243903
ChIJs8Tmc3LlRQ0RznuR4Zg2_1w,42.3286171,-3.6238219
ChIJCRjdRpPlRQ0RE7GDAFwxMNk,42.3286171,-3.6238219
ChIJH-AVFtbkRQ0RnCoRp8vp5hc,42.3286171,-3.6238219
ChIJFSVM4Nb8RQ0Rl2-kSQgaePI,42.3416486,-3.6989086
ChIJcRfCiyn9RQ0RRGifFzAe8kk,42.338881,-3.7048768
ChIJI42v7bv8RQ0RcK6CzX3KMUY,42.3416486,-3.6989086
ChIJJSPL5aT9RQ0RNHr_Ylq1_O8,42.338881,-3.7048768
ChIJT9NX5Nb8RQ0RskACT3dcQUI,42.3416486,-3.6989086
ChIJYULmdAD9RQ0Ref9myK_ao44,42.3416486,-3.6989086
ChIJM2t2JFH9RQ0REnBJt-l0ono,42.3416486,-3.6989086
ChIJ64Xsqcj8RQ0RhLfMQGFg7Rs,42.3416486,-3.6989086
ChIJqW_RlZz9RQ0RcBL4_ewv6A8,42.3416486,-3.6989086
ChIJeTrI3tb8RQ0RRevhOJumBC4,42.3416486,-3.6989086
ChIJPy3c5Nb8RQ0RUdPPSsGbecM,42.3416486,-3.6989086
ChIJi35sDAn9RQ0RyX7FzcuFNCg,42.3416486,-3.6989086
ChIJ5_EKc139RQ0RTovWbTVqLjM,42.3416486,-3.6989086
ChIJF_bmjTH9RQ0RPA8M4UCkSME,42.3416486,-3.6989086
ChIJiRlpyxX9RQ0RZcSjyUMRExY,42.3416486,-3.6989086
ChIJhzrI3tb8RQ0RM9bHBqAU20w,42.3416486,-3.6989086
ChIJg_spM9H8RQ0Rbl-sEKcfbpY,42.3416486,-3.6989086
ChIJPy3c5Nb8RQ0RhBDE7yl2X64,42.3416486,-3.6989086
ChIJUZSD3tb8RQ0RImiJedNmKaI,42.3416486,-3.6989086
ChIJT9NX5Nb8RQ0RYFP7SDPBc00,42.3413463,-3.6990835
ChIJQdXC7Nf8RQ0RaQzVe0Qmq5A,42.3432845,-3.7017182
ChIJvzQCFpT9RQ0RlNlsJAwL5DI,42.3413463,-3.6990835
ChIJQdXC7Nf8RQ0RjGeI2vWNrKE,42.3432845,-3.7017182
ChIJs7bY39b8RQ0Rvo8G_cKpJ8U,42.3413463,-3.6990835
ChIJexCkcjD9RQ0R3ATbPS6lmNk,42.3432845,-3.7017182
ChIJkT78I539RQ0RK8_QmUqqMy8,42.3413463,-3.6990835
ChIJqbJjk9f8RQ0RG6aLj1_kbH4,42.3432845,-3.7017182
ChIJsZ2S3Nb8RQ0R2z_yTT8ucek,42.3413463,-3.6990835
ChIJOQpOktf8RQ0RwRZU9w6gqMU,42.3432845,-3.7017182
ChIJbVs5Adr8RQ0RUbnQahY7mq8,42.3413463,-3.6990835
ChIJWyEwWYX9RQ0Rv9i8gLqq-zM,42.3432845,-3.7017182
ChIJB3lA29b8RQ0RJwih5ihert4,42.3413463,-3.6990835
ChIJY1Y5c539RQ0RkxgrXLDsRjc,42.3432845,-3.7017182
ChIJ04qE3Nb8RQ0RcJ1fOLwbRg8,42.3413463,-3.6990835
ChIJKdA9vtf8RQ0RkpMcVIM13M4,42.3432845,-3.7017182
ChIJ-VRXKtH8RQ0RbGE6EWSn0eM,42.3413463,-3.6990835
ChIJYS7taEz9RQ0RDr8aKHzmYQ0,42.3432845,-3.7017182
ChIJGzHf59b8RQ0RtvEhoGb1hIs,42.3413463,-3.6990835
ChIJMaLvldf8RQ0RgUhWtjE41P0,42.3432845,-3.7017182
ChIJ5RN9RFf9RQ0RHDXEVIMl9ag,42.3413463,-3.6990835
ChIJ0R_pdKD8RQ0RyCsvn_eycIQ,42.3432845,-3.7017182
ChIJzw2Ywtb8RQ0RgGiqKci-Mss,42.3413463,-3.6990835
ChIJwboIl9f8RQ0R2bVllg1t1iE,42.3432845,-3.7017182
ChIJKVVEtwT9RQ0RAmwwH62uFI8,42.3432845,-3.7017182
ChIJoWx1Z9XiRQ0Rtm4ayMcDe9w,42.3335532,-3.7035946
ChIJjxe5mcL8RQ0RsXIQFuT-b-g,42.3555612,-3.6918645
ChIJC8aNq978RQ0R-tAfihvyJUY,42.3555612,-3.6918645
ChIJ2R0TBej8RQ0R69GFDe9UdgA,42.3555612,-3.6918645
ChIJq6qqjY88Tw0RpeCg-wU5qdo,42.9352516,-3.4894425
ChIJk6Trm488Tw0RsMSpOENNM7c,42.9352516,-3.4894425
ChIJ6ZYQp00mTw0Rw7KrBcWKNLs,42.9352516,-3.4894425
ChIJwQAlL_o9Tw0RLzd4PYLpZaI,42.9352516,-3.4894425
ChIJq6SQPY88Tw0RkW_YT0T2acU,42.9352516,-3.4894425
ChIJ1yje9I48Tw0RxLfHh2PRSwE,42.9352516,-3.4894425
ChIJmWIZOY88Tw0RJQDIkRjats0,42.9352516,-3.4894425
ChIJdfLT8I48Tw0RKOvI4RMjWV8,42.9352516,-3.4894425
ChIJ2wVH9448Tw0RkO7qUCHRRQY,42.9352516,-3.4894425
ChIJ425koI48Tw0RW5O2GG65iZM,42.9352516,-3.4894425
ChIJN0w6PI88Tw0RhOZo4sb2nsY,42.9352516,-3.4894425
ChIJG3t8PI88Tw0RtQS0duMqJOE,42.9352516,-3.4894425
ChIJffZ5X4k8Tw0RWW7Yp20YNW0,42.9314854,-3.4845299
ChIJ8RMe34s8Tw0Rktjh5NneBZs,42.9314854,-3.4845299
ChIJmepgX4k8Tw0RUdhq8y2ogBM,42.9314854,-3.4845299
ChIJm-RPX4k8Tw0RkAHbmEFe4h0,42.9314854,-3.4845299
ChIJzaQBVYo8Tw0Ri_XmHscCiGg,42.9314854,-3.4845299
ChIJO6AD2os8Tw0R0Hc3y8JCFD8,42.9314854,-3.4845299
ChIJc0Jj78k9Tw0RfO8RAo3d0Ug,42.9314854,-3.4845299
ChIJe-h_Xok8Tw0R8Wa0x29kwtk,42.9314854,-3.4845299
ChIJra0OXok8Tw0REQE0xNTOZOI,42.9314854,-3.4845299
ChIJSVieenw9Tw0RYYDmIBVGnl0,42.9314854,-3.4845299
ChIJU8vG0P8jTw0RlsgRnoOQS3s,42.9314854,-3.4845299
ChIJ55n12Is8Tw0RGr8jldPsmOU,42.9314854,-3.4845299
ChIJeWWU2Is8Tw0RYj2bt6zE4VU,42.9314854,-3.4845299
ChIJNWMCYok8Tw0Rf6j_qBV6hIQ,42.9314854,-3.4845299
ChIJ21YR0Is8Tw0RdV8aAVnmbjM,42.9314854,-3.4845299
ChIJ46XRUbuaTw0RbSRGuz80Q-A,42.6840853,-2.9481738
ChIJ3d1D-wCbTw0RswfboIMxC5w,42.6840853,-2.9481738
ChIJX4jld5iaTw0RdkX45ePVGTQ,42.6840853,-2.9481738
ChIJz0AwTruaTw0R696Gw5kbe3s,42.6840853,-2.9481738
ChIJqXiDWruaTw0R0vPTSHo4C9E,42.6840853,-2.9481738
ChIJJaBzTbuaTw0RlRYIah0FJEw,42.6840853,-2.9481738
ChIJjWeFUruaTw0RnPjlU8nM4qU,42.6840853,-2.9481738
ChIJvb_PCi-bTw0Rqj0l2SpKm3w,42.6840853,-2.9481738
ChIJa_IrrDKbTw0RrevzMzzzgSg,42.6840853,-2.9481738
ChIJ4Y9SKDCbTw0RsfaI4Nx3PII,42.6840853,-2.9481738
ChIJzyhdYUWbTw0RM2HXHKEnQfM,42.6840853,-2.9481738
ChIJqWc3h9P8RQ0RgpptetaaLe8,42.3371346,-3.6977941
ChIJQ0m9WN_9RQ0RNW-pK0Mxhz4,42.3371346,-3.6977941
ChIJmS01gdP8RQ0R4WB0MIf-0tk,42.3371346,-3.6977941
ChIJw5itMQD9RQ0RaeJdsi6K7v4,42.3371346,-3.6977941
ChIJefj8rRD9RQ0RSAyNMMUYkaY,42.3371346,-3.6977941
ChIJu6azhtP8RQ0Rjv-QCbDyOJc,42.3371346,-3.6977941
ChIJLbYeUwv9RQ0R5q9eqScFyXQ,42.3371346,-3.6977941
ChIJueudeNT8RQ0ROnmiJ33fqAM,42.3371346,-3.6977941
ChIJEXBXeNT8RQ0R14ov_CbYPMY,42.3371346,-3.6977941
ChIJB5--eNT8RQ0RjUd-j-JbW5g,42.3371346,-3.6977941
ChIJGz3Se7f9RQ0RwpdmgwDuk7M,42.3371346,-3.6977941
ChIJP7Dae9T8RQ0R_fTVBJaV_cs,42.3371346,-3.6977941
ChIJzcVsr9X8RQ0R1ataBbhoaiE,42.3371346,-3.6977941
ChIJ-bkxg9P8RQ0RhzoUnyY9jz4,42.3371346,-3.6977941
ChIJJ9T6hNP8RQ0RKug9gPFo5Hc,42.3371346,-3.6977941
ChIJp8R2KwD9RQ0R27TovVQhxls,42.3371346,-3.6977941
ChIJK1lMveP9RQ0Rhs0TrUFMoTk,42.3371346,-3.6977941
ChIJUUKOe9T8RQ0RLZxvE3RGxxw,42.3371346,-3.6977941
ChIJP8jLftP8RQ0R-v851mfQCB8,42.3371346,-3.6977941
ChIJqz6oXXj9RQ0R0_xrWHHFyzs,42.3371346,-3.6977941
ChIJa6ngxMD8RQ0Ru5YS_1QemXo,42.3504306,-3.684536
ChIJZ6L49uH9RQ0RsrclMR8uur4,42.3504306,-3.684536
ChIJg0E8g579RQ0RQhLO6-Vg7zc,42.3504306,-3.684536
ChIJT4oi3Lkyt4IRa6nCuaCIvYw,42.3504306,-3.684536
ChIJ30jXxMD8RQ0RvMi0SiSb_bQ,42.3504306,-3.684536
ChIJMWFJHcD9RQ0R4_K2qshJax0,42.3504306,-3.684536
ChIJVVVVVfH8RQ0R0TsawaHFB_0,42.3504306,-3.684536
ChIJC27JxcD8RQ0RkdCfsJRJsts,42.3504306,-3.684536
ChIJ_--5xsD8RQ0RW8r_sRrlxiA,42.3504306,-3.684536
ChIJg-oszcD8RQ0RuRFG-7poBX0,42.3504306,-3.684536
ChIJcycL1ar9RQ0RcUmziPocAUI,42.3504306,-3.684536
ChIJJQMzx8D8RQ0RilgdPiCkBiw,42.3504306,-3.684536
ChIJYWwv3sD8RQ0RBf0hWNSgKBg,42.3504306,-3.684536
ChIJn1Fov8D8RQ0RAZn4xAuS79k,42.3504306,-3.684536
ChIJI3EKz8D8RQ0RIP6j7LUjqAs,42.3504306,-3.684536
ChIJsS2G6cD8RQ0R--MCqEgoOtI,42.3504306,-3.684536
ChIJjQakTNb9RQ0RvT6psGAiuow,42.3504306,-3.684536
ChIJQfm8VUFzTw0RyOEnVA4pRaI,42.8092966,-3.2336849
ChIJb1G9TwBzTw0ROLkUkbIFY0g,42.8092966,-3.2336849
ChIJqWWGy-G1RQ0RTUkGXbclLds,41.8874134,-3.3614998
ChIJpRC_-L39RQ0RILSSoU_pZPI,42.3752535,-3.7120847
ChIJM7u5jXWeTw0R9co_f-La87U,42.745169,-3.074165
ChIJEQa3cACfTw0RMzsZx2kAzWU,42.745169,-3.074165
ChIJp2ymwAWfTw0RkezTE3JnVr8,42.745169,-3.074165
ChIJLfG4dgCfTw0R43TS9yvNV6E,42.745169,-3.074165
ChIJGQrQJBGeTw0RZb8ccpby4MM,42.745169,-3.074165
ChIJfy4u3ot1Tw0Rl1YMjNbyKrg,42.745169,-3.074165
ChIJU2PBJRGeTw0RU8DCOoTjCYM,42.745169,-3.074165
ChIJuQe8mhaeTw0R2MhkZg9crFo,42.745169,-3.074165
ChIJwzHkXgB1Tw0RRrV_rNdN7F8,42.745169,-3.074165
ChIJ419AgH6fTw0RcyVL_sj0MDw,42.745169,-3.074165
ChIJ8yZc192fTw0RQiocAqgl0ZA,42.745169,-3.074165
ChIJHyP-JIWfTw0RZ37dNHRcYs4,42.745169,-3.074165
ChIJOZ-qzrqdTw0Rj2OAxbIe9xo,42.6911887,-3.0360618
ChIJGa-wLhedTw0RqT1BtWv5qO0,42.6911887,-3.0360618
ChIJn97qwBadTw0RPR08oPFdYnk,42.6911887,-3.0360618
ChIJf7yfSdibTw0RLHqa1fCXONg,42.6911887,-3.0360618
ChIJf2IQsZ-dTw0RYVFKCzb7X6Q,42.6911887,-3.0360618
ChIJgZ6L-k2dTw0Rqc3kw2R5YIk,42.6900058,-3.0713101
ChIJ__-rAlKdTw0RsC1d6WhvNCg,42.6900058,-3.0713101
ChIJbbSswaWdTw0Rv1sDOoUEXIw,42.6900058,-3.0713101
ChIJGftcREV3Tw0RXofaBWizHE0,42.6704883,-3.0872564
ChIJ_bldagB3Tw0RzEu_wL-HQV4,42.7262706,-3.0850779
ChIJ3Qfje-B5Tw0RXjaXGEixJSU,42.6704883,-3.0872564
ChIJgRM1HwCdTw0RQqTCmCa5FEA,42.732955,-3.0268721
ChIJxcyijAKcTw0RP3HjiO9rR-o,42.732955,-3.0268721
ChIJq1MU-KeeTw0RHmGrpVzGcl0,42.732955,-3.0268721
ChIJYXUsXACfTw0R18AKcwuzFFc,42.732955,-3.0268721
ChIJs3m8-aeeTw0RXd2t3Q0gXzk,42.732955,-3.0268721
ChIJQaE4HxCfTw0Rmp8zjHqGgYU,42.732955,-3.0268721
ChIJkboKQ_qfTw0R9cipYP2igtY,42.732955,-3.0268721
ChIJhfOgwy2fTw0R4tIOsK8cfWI,42.732955,-3.0268721
ChIJ9_VX4KeeTw0R4wc8Fwl_C74,42.732955,-3.0268721
ChIJYacx0IbxRQ0RflOGbvFcxds,42.3884073,-3.5742353
ChIJq6rq7ameTw0RbnDN4scunLI,42.732955,-3.0268721
ChIJYZMq5DjxRQ0RaoA5iKz4Rzk,42.3884073,-3.5742353
ChIJv0TjJvrxRQ0RmBN1TtZFoOQ,42.3884073,-3.5742353
ChIJU4Ke1prwRQ0RrqY0tj5Nylg,42.3884073,-3.5742353
ChIJWev_1ITwRQ0Rl6qduvMqNjw,42.3884073,-3.5742353
ChIJWev_1ITwRQ0R87q0aoWvSLQ,42.3884073,-3.5742353
ChIJ0xPy2XT6RQ0RZG6HHaCDKYg,42.3884073,-3.5742353
ChIJETrORgDxRQ0RRxwEvuAcRH0,42.3884073,-3.5742353
ChIJ5TehSPXxRQ0RK9j6r4tT6KY,42.3884073,-3.5742353
ChIJqwsOG0_xRQ0RxU8lXUVSBFE,42.3884073,-3.5742353
ChIJm--dEQD7RQ0RUNMQGbjwjto,42.3884073,-3.5742353
ChIJ3YKBBeJhTw0R_690R3oqiM8,42.5033265,-3.3475599
ChIJwS1IDQiKRQ0RR_4fHb2_pG0,42.5033265,-3.3475599
ChIJ9TFIDQiKRQ0RhOosqgXPmbI,42.5033265,-3.3475599
ChIJWzo3dwCLRQ0R96iMK8SgpP8,42.5033265,-3.3475599
ChIJVVWFYQeKRQ0RzdtiHt7hmS8,42.5033265,-3.3475599
ChIJOxQ3nOKLRQ0R72rhEBRaFI4,42.5033265,-3.3475599
ChIJKeiZskZhTw0R9j0YCkNTly4,42.5033265,-3.3475599
ChIJC0ES6b5hTw0RS2tbeAAM-0I,42.5033265,-3.3475599
ChIJVVVV_L1hTw0Rdp0pnJBDwVA,42.5033265,-3.3475599
ChIJjRvm8k_9RQ0RtKLxVSsJSh8,42.3426361,-3.7323971
ChIJJ-IBLkr9RQ0R7IBvBy6yAAk,42.3383962,-3.7257132
ChIJ2S6FaU_9RQ0RgZpXwkPDSYE,42.3426361,-3.7323971
ChIJWXfDY4D9RQ0Rpe-HzK7R6eM,42.3426361,-3.7323971
ChIJicfv0Br9RQ0R_MTS84pTLdA,42.3426361,-3.7323971
ChIJV6tkXEX9RQ0Rz_F4guNgpXw,42.3426361,-3.7323971
ChIJ96nLhU_9RQ0Ri7tOoR4yDYo,42.3426361,-3.7323971
ChIJiaHZPIL9RQ0RX1ppHi9uGKk,42.3426361,-3.7323971
ChIJJ-IBLkr9RQ0RxZUFqcHVMRI,42.3382225,-3.7256338
ChIJa9tNMEr9RQ0RxEX_cQtT5IM,42.3382225,-3.7256338
ChIJn1iXnWVLRA0RlfxBiYZvRf8,41.8350016,-3.3426598
ChIJ4WTLsntLRA0R1dNzYoThJwc,41.8350016,-3.3426598
ChIJgcTXRQC3SA0R1C-xNNxFLWg,42.7610102,-3.8037551
ChIJmZ8B1xHxRQ0RV0UhPjuXBIo,42.3503898,-3.6896003
ChIJq03LUQD9RQ0Rb9cp9dFhD9M,42.3503898,-3.6896003
ChIJCeZlaqT8RQ0RllxAzvB7hJk,42.3503898,-3.6896003
ChIJVfhGstL8RQ0REpWSeDnvdz0,42.3503898,-3.6896003
ChIJudda70_9RQ0RbFMgHAlrjlw,42.3503898,-3.6896003
ChIJAVIf5hP9RQ0RDbIwXLEJLzw,42.3503898,-3.6896003
ChIJbUWINQD9RQ0Rw0-HaRM1LiI,42.3503898,-3.6896003
ChIJfy3XKgD9RQ0R2DG170uyOGk,42.3503898,-3.6896003
ChIJIXNSPgD9RQ0R_rLIwc8JlMY,42.3503898,-3.6896003
ChIJoyMmO4K1SA0RBTudENxX1Ag,42.3503898,-3.6896003
ChIJDxpEWdb9RQ0R23TxwwJ-Nzs,42.3503898,-3.6896003
ChIJo9z4t7f9RQ0R2jYjg5SnDNk,42.3503898,-3.6896003
ChIJLdRnIUN6Tw0RXLIF8SPr_x4,42.6403927,-3.2073948
ChIJYW31GEN6Tw0RAk6TpxErLno,42.6403927,-3.2073948
ChIJA856zaB7Tw0R20wA75iHKYw,42.6403927,-3.2073948
ChIJYW31GEN6Tw0R_U9tAi1j_nQ,42.6403927,-3.2073948
ChIJ-UgjMQCFRQ0RuuJigLxGeN0,42.394615,-3.2140954
ChIJPbOihhGFRQ0R6fEGnBU4vxE,42.394615,-3.2140954
ChIJS8VWOgD9RQ0R7XcKSCc9pY0,42.3523586,-3.692525
ChIJxZxlfcjRSA0R5NZ65Uwmowo,43.0002643,-3.8405385
ChIJOf3i_ND8RQ0R-IIl-EYXgag,42.3523586,-3.692525
ChIJN-0KxML8RQ0RzllI-EA5Jwg,42.3523586,-3.692525
ChIJ89qCyxr9RQ0R5yC8ACi3_0s,42.3523586,-3.692525
ChIJaztdxML8RQ0RVFN-nFKKAC4,42.3523586,-3.692525
ChIJOdtOy8L8RQ0RLrkDVriledQ,42.3523586,-3.692525
ChIJRVCQxsL8RQ0RuTSuoNsjkrM,42.3523586,-3.692525
ChIJt3SaZgAPRg0Rg4z4MbUw9PA,42.2877427,-3.8997333
ChIJw8b_WpJURA0RVxQfRYYmLq0,41.8482429,-3.1607711
ChIJlX8VlpFURA0RjVcEPft7XAk,41.8463684,-3.1640057
ChIJJW44FqpVRA0R-4Xq1BtW-14,41.8482429,-3.1607711
ChIJq86mvZFURA0R7XCs72sH06A,41.8463684,-3.1640057
ChIJiQLadO9VRA0RvyAWmJhtJC8,41.8482429,-3.1607711
ChIJzbUIvZFURA0RNsNAa0TdT_M,41.8463684,-3.1640057
ChIJ1-9tN5JURA0RUYgWVfI4n-s,41.8482429,-3.1607711
ChIJaWkwkZFURA0RqagKVGkmD5E,41.8463684,-3.1640057
ChIJK3yL5pJURA0RdUcERsMZ10o,41.8482429,-3.1607711
ChIJwcacj5FURA0RXleDZg8F92A,41.8463684,-3.1640057
ChIJzRsY5JJURA0RkmYs3EDxkj4,41.8482429,-3.1607711
ChIJ4V4J-WdVRA0RdDP_qShwY3c,41.8482429,-3.1607711
ChIJZ8PFqP5VRA0RLIvrlf8iiWM,41.8482429,-3.1607711
ChIJq6reK5JURA0RkRaYSLpapI4,41.8482429,-3.1607711
ChIJiUE9K5JURA0RepASIrlc9lI,41.8482429,-3.1607711
ChIJwavm2JJURA0Rg-LIG9H--tM,41.8482429,-3.1607711
ChIJQYr3sJNURA0Ru1EGzWuaMus,41.8482429,-3.1607711
ChIJdXbN25JURA0RMXcHTgokfj0,41.8482429,-3.1607711
ChIJFSOzhpFURA0Ry4O5c6y_NKs,41.8482429,-3.1607711
ChIJy_z1g5FURA0Rj1LWBJzeU0s,41.8482429,-3.1607711
ChIJ29K3eJFURA0R6LbgUw8SWoQ,41.8482429,-3.1607711
ChIJR601mpFURA0RVx2HEFN-nXU,41.8482429,-3.1607711
ChIJw7T4J5JURA0RPGbhd1H9Ty0,41.8482429,-3.1607711
ChIJQ-Jmr5FURA0R9w1LJn5kRBw,41.8477625,-3.16489
ChIJ_zUjopFURA0R9VH2-6Qjrbc,41.8477625,-3.16489
ChIJy8SeNppURA0RDh_4GrgYaPw,41.8477625,-3.16489
ChIJP2lDNJtVRA0RL9uzNXuLsto,41.8477625,-3.16489
ChIJgXEeSW_7RQ0RP93U-FpFvFg,42.3603353,-3.6515754
ChIJZ_tphWb7RQ0RJvb9Hl6HUBE,42.3603353,-3.6515754
ChIJrT0PsGj7RQ0R2vvj9q9SX5k,42.3603353,-3.6515754
ChIJ7XSbVW_7RQ0RZWvIgJqN3z8,42.3603353,-3.6515754
ChIJhR0DCWb7RQ0RTpf0LAze29k,42.3603353,-3.6515754
ChIJ978gVm_7RQ0R6QKiyLn-Yhk,42.3603353,-3.6515754
ChIJ978gVm_7RQ0RYpB_aSN5Mao,42.3603353,-3.6515754
ChIJ-ZkiV2_7RQ0RIUvLb4V6gIg,42.3603353,-3.6515754
ChIJ7XSbVW_7RQ0RmAzXqwgiNEA,42.3603353,-3.6515754
ChIJ1R7pXUL7RQ0RmmFe9lKn2lc,42.3603353,-3.6515754
ChIJk3Xzur38RQ0RMfRPQcPr4l4,42.3603353,-3.6515754
ChIJB7-vbJaaTw0RFcJZ_kaLsfE,42.691687,-2.9515794
ChIJF5VyFzybTw0RK7w8R61WhIg,42.691687,-2.9515794
ChIJ3__nZq_7RQ0R3kYuUSrphRI,42.3960573,-3.6402719
ChIJc9eEsTT7RQ0RwpBpqEzS7T8,42.3617254,-3.5979256
ChIJ6ejGFeD6RQ0RXV05Ia7Cri0,42.3617254,-3.5979256
ChIJqWg_dPH6RQ0Rn3NQsSIyuYI,42.3617254,-3.5979256
ChIJRcECcfH6RQ0RjtKMHr7wo6M,42.3617254,-3.5979256
ChIJJQ1sMQD7RQ0RmEeTvBaqpY4,42.3617254,-3.5979256
ChIJMYOzFpr9RQ0Rzgd4eT26L8g,42.3928957,-3.7152855
ChIJWeALoND9RQ0Rp2pSPJGj4vk,42.3847079,-3.7362478
ChIJIdW0UsD9RQ0RTEkKIn-EToY,42.3847079,-3.7362478
ChIJX6bG8rsHRg0R3nL8V1VRVRE,42.3392904,-3.7668844
ChIJKRJowtwHRg0RwIgEy37zSpY,42.3392904,-3.7668844
ChIJ8c7zvt0HRg0RnMWrhhhtkag,42.3392904,-3.7668844
ChIJFahExkoHRg0R7Kr1RGJQ87c,42.3392904,-3.7668844
ChIJrQWHaUImRA0RJT-2YigoV5w,41.6751832,-3.6836684
ChIJx8ooj94nRA0RlNnECUfPxik,41.6751832,-3.6836684
ChIJjf10ZEImRA0Rao8DKjahBdk,41.6751832,-3.6836684
ChIJoYgVZEImRA0RyC_Fjj3CrYM,41.6751832,-3.6836684
ChIJP1xmcEImRA0RHg9GGFxSZfU,41.6751832,-3.6836684
ChIJJe6fo2knRA0ROPlEZ0TJ7-I,41.6751832,-3.6836684
ChIJ45pw8UImRA0R9Q8d4MEc3UQ,41.6751832,-3.6836684
ChIJ-WmnkKUnRA0RDIBU5ahj7ZU,41.6751832,-3.6836684
ChIJu_oci0ImRA0RgjXnfPTX7t0,41.6751832,-3.6836684
ChIJjZvsKmgmRA0RMkAI8uteP2w,41.6751832,-3.6836684
ChIJmSHs32kmRA0RC2BLodbbSGs,41.6751832,-3.6836684
ChIJ77SsBwAnRA0RdnboKIRgDkc,41.6751832,-3.6836684
ChIJO2ILiEImRA0RgGd02Aw1t3c,41.6751832,-3.6836684
ChIJPW9U9EImRA0RQVsqTEnJlgA,41.6751832,-3.6836684
ChIJ9-vr22kmRA0Rcj3irUaRGsY,41.6751832,-3.6836684
ChIJN5bWbz4mRA0RBC-xBeEnwks,41.6647853,-3.730383
ChIJbfrLfJsnRA0R8YIb_-0wAGE,41.6647853,-3.730383
ChIJkyLA7VkmRA0RsZOn9eLqwDk,41.6647853,-3.730383
ChIJ48LA7VkmRA0RXKAm_4pHfBc,41.6647853,-3.730383
ChIJI_tfvpwnRA0RZH9GJ3kDAm8,41.6647853,-3.730383
ChIJPQaoU6InRA0RBsYXgJT6AVg,41.6647853,-3.730383
ChIJWd3aEqwnRA0RdPs4a8TWTOM,41.6647853,-3.730383
ChIJySjZhUUnRA0RosAOMP0Z8FQ,41.6647853,-3.730383
ChIJOYqccEMmRA0R461-xzRv4H4,41.6647853,-3.730383
ChIJJysbWJsnRA0RL3mRhJYrhU4,41.6647853,-3.730383
ChIJtYYzngwnRA0RvM0KTklZ_1s,41.6647853,-3.730383
ChIJ_XR3PpknRA0Rl8brheygQNs,41.6647853,-3.730383
ChIJxRkB1honRA0Rw0jVdK9rGzw,41.6647853,-3.730383
ChIJWQCrZKwnRA0RZh7XDYpvT6E,41.6647853,-3.730383
ChIJS_DhQq0nRA0Rdpew4yYh35U,41.6647853,-3.730383
ChIJG78UNgknRA0RYh86FeXEACU,41.6647853,-3.730383
ChIJ41QefoMnRA0RREqlwGwd43Y,41.6647853,-3.730383
ChIJCXojTKQnRA0RKNneMagfhr0,41.6670823,-3.7166597
ChIJRUkySqQnRA0RtXsD2B7OA8M,41.6670823,-3.7166597
ChIJ_y2ySIMnRA0RyjM66ZgBeBc,41.667163,-3.7159261
ChIJveK4SFMmRA0RbIh6KM-8hJ0,41.6648546,-3.7027597
ChIJjW5PPq0nRA0RlyRQtMVnhKg,41.6694517,-3.7041682
ChIJcQ1UIq0nRA0RoqT_KAnBGac,41.6694517,-3.7041682
ChIJy2qMEi0nRA0RIUNcUGCLHWE,41.6694517,-3.7041682
